Network,Target,Controllers,Errors,Minutes
./input/networks/large11SCC/26660865.bnet,CYCLIN_E_T,[['1']],[0.0],0.0256
./input/networks/large11SCC/26660865.bnet,!CYCLIN_E_T,[['0']],NA,0.0259
./input/networks/large11SCC/26660865.bnet,STAT1_T,[['1']],[0.0],0.02573
./input/networks/large11SCC/26660865.bnet,!STAT1_T,[['0']],NA,0.02552
./input/networks/large11SCC/26660865.bnet,PDGF_T,"[['!MKP_T'], ['!FACTOR2'], ['!FACTOR1']]","[0.0, 0.0, 0.0]",17.25434
./input/networks/large11SCC/26660865.bnet,!PDGF_T,[],NA,17.34094
./input/networks/large11SCC/27138333.bnet,P90rsk,[],NA,0.88544
./input/networks/large11SCC/27138333.bnet,!P90rsk,[['!Pdk1']],[0.0],0.87194
./input/networks/large11SCC/27138333.bnet,Rap1a,[],NA,0.8538
./input/networks/large11SCC/27138333.bnet,!Rap1a,"[['!EGF'], ['p90rsk']]","[0.0, 0.0]",0.87714
./input/networks/large11SCC/27138333.bnet,Pip3,[],NA,0.86431
./input/networks/large11SCC/27138333.bnet,!Pip3,"[['Ship2'], ['!Pip2'], ['Pten']]","[0.0, 0.0, 0.0]",0.88587
./input/networks/large11SCC/27138333.bnet,RalbP1,[['Rap1A']],[0.0],0.86302
./input/networks/large11SCC/27138333.bnet,!RalbP1,[['!Rap1A']],[0.0],0.82952
./input/networks/large11SCC/27464342_curated_model.bnet,p90Rsk_il,[['IRS1_2']],[0.0],2.70034
./input/networks/large11SCC/27464342_curated_model.bnet,!p90Rsk_il,[],NA,2.68758
./input/networks/large11SCC/27464342_curated_model.bnet,IL6_syn,[],NA,2.72122
./input/networks/large11SCC/27464342_curated_model.bnet,!IL6_syn,"[['!hk'], ['!LPS'], ['IL_10R'], ['hk_inh']]","[0.0, 0.0, 0.0, 0.0]",2.71004
./input/networks/large11SCC/27464342_curated_model.bnet,Ccl5_Stat1,[],NA,2.7018
./input/networks/large11SCC/27464342_curated_model.bnet,!Ccl5_Stat1,"[['!hk'], ['!LPS'], ['IL_10R'], ['hk_inh']]","[0.0, 0.0, 0.0, 0.0]",2.70259
./input/networks/large11SCC/27464342_curated_model.bnet,PKC,[['IRS1_2']],[0.0],2.71912
./input/networks/large11SCC/27464342_curated_model.bnet,!PKC,[],NA,2.69643
./input/networks/large11SCC/27613445.bnet,G1_S,[],NA,0.48915
./input/networks/large11SCC/27613445.bnet,!G1_S,"[['!G1_S'], ['G1_S'], ['!MAPK'], ['!p16'], ['p16'], ['!MDM2'], ['!p53'], ['p53'], ['p21'], ['AKT'], ['!mTORC1_S6K1'], ['ATP'], ['AMPK'], ['TSC'], ['MYC'], ['!CDK2'], ['RB1'], ['!E2F1'], ['!PRC'], ['PRC'], ['Metabolism'], ['PP2A'], ['!PP1C'], ['!GF'], ['!Insulin'], ['Insulin']]","[0.001, 0.002, 0.001, 0.0, 0.0, 0.001, 0.003, 0.001, 0.0, 0.001, 0.0, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.001, 0.003, 0.002, 0.0, 0.0, 0.0, 0.001]",0.51711
./input/networks/large11SCC/27613445.bnet,Senescence,[],NA,0.51173
./input/networks/large11SCC/27613445.bnet,!Senescence,[],NA,0.52027
./input/networks/large11SCC/27613445.bnet,IRS_PIK3CA,[['Insulin']],[0.0],0.5068
./input/networks/large11SCC/27613445.bnet,!IRS_PIK3CA,[['!Insulin']],[0.0],0.53186
./input/networks/large11SCC/27613445.bnet,p21,[],NA,0.52247
./input/networks/large11SCC/27613445.bnet,!p21,[],NA,0.52326
./input/networks/large11SCC/28187161.bnet,HB8,[],NA,0.62008
./input/networks/large11SCC/28187161.bnet,!HB8,[['!BR']],[0.0],0.616
./input/networks/large11SCC/28187161.bnet,WOX4,[],NA,0.60194
./input/networks/large11SCC/28187161.bnet,!WOX4,[],NA,0.59831
./input/networks/large11SCC/28187161.bnet,DELLA,[],NA,0.61832
./input/networks/large11SCC/28187161.bnet,!DELLA,[['GA']],[0.0],0.59831
./input/networks/large11SCC/28187161.bnet,BZR1,[],NA,0.62374
./input/networks/large11SCC/28187161.bnet,!BZR1,[['!BR']],[0.0],0.61123
./input/networks/large11SCC/28381275.bnet,CyclinE,[],NA,0.6911
./input/networks/large11SCC/28381275.bnet,!CyclinE,[['DNAdamage']],[0.0],0.6971
./input/networks/large11SCC/28381275.bnet,Wnt,[],NA,0.68308
./input/networks/large11SCC/28381275.bnet,!Wnt,[['DNAdamage']],[0.0],0.64812
./input/networks/large11SCC/28381275.bnet,ERK,[],NA,0.677
./input/networks/large11SCC/28381275.bnet,!ERK,[['!EGF']],[0.0],0.68399
./input/networks/large11SCC/28381275.bnet,BRCA1,[['0']],NA,0.00912
./input/networks/large11SCC/28381275.bnet,!BRCA1,[['1']],[0.0],0.00959
./input/networks/large11SCC/28426669_ARF10_greater_ARF5.bnet,MGP,[],NA,0.34868
./input/networks/large11SCC/28426669_ARF10_greater_ARF5.bnet,!MGP,"[['!SCR'], ['!SHR'], ['!MIR166'], ['PHB'], ['!JKD']]","[0.0, 0.0, 0.0, 0.0, 0.0]",0.32658
./input/networks/large11SCC/28426669_ARF10_greater_ARF5.bnet,CLE40,[],NA,0.32162
./input/networks/large11SCC/28426669_ARF10_greater_ARF5.bnet,!CLE40,[['SHR']],[0.0],0.34898
./input/networks/large11SCC/28426669_ARF10_greater_ARF5.bnet,MIR166,[],NA,0.3099
./input/networks/large11SCC/28426669_ARF10_greater_ARF5.bnet,!MIR166,[],NA,0.31776
./input/networks/large11SCC/28426669_ARF10_greater_ARF5.bnet,PHB,[],NA,0.34414
./input/networks/large11SCC/28426669_ARF10_greater_ARF5.bnet,!PHB,[],NA,0.32386
./input/networks/large11SCC/28455685.bnet,S6K1,[['1']],[0.0],0.00988
./input/networks/large11SCC/28455685.bnet,!S6K1,[['0']],NA,0.01254
./input/networks/large11SCC/28455685.bnet,Erk1_2,[['0']],NA,0.0099
./input/networks/large11SCC/28455685.bnet,!Erk1_2,[['1']],[0.0],0.01114
./input/networks/large11SCC/28455685.bnet,mTORC1,[['1']],[0.0],0.01028
./input/networks/large11SCC/28455685.bnet,!mTORC1,[['0']],NA,0.00994
./input/networks/large11SCC/28455685.bnet,PIP3,[],NA,0.30596
./input/networks/large11SCC/28455685.bnet,!PIP3,"[['!EGFR'], ['PTEN']]","[0.0, 0.0]",0.30762
./input/networks/large11SCC/29186334.bnet,mmcp6,[],NA,0.56722
./input/networks/large11SCC/29186334.bnet,!mmcp6,[],NA,0.60896
./input/networks/large11SCC/29186334.bnet,ccr3,[],NA,0.59385
./input/networks/large11SCC/29186334.bnet,!ccr3,"[['!cebpa'], ['!gata1'], ['mitf'], ['ckit']]","[0.0, 0.0, 0.0, 0.0]",0.6159
./input/networks/large11SCC/29186334.bnet,mccpa,[],NA,0.58698
./input/networks/large11SCC/29186334.bnet,!mccpa,[],NA,0.61515
./input/networks/large11SCC/29186334.bnet,fceRIb,[['gata1']],[0.0],0.61929
./input/networks/large11SCC/29186334.bnet,!fceRIb,[['!gata1']],[0.0],0.59732
./input/networks/large11SCC/29230182.bnet,CDC42,"[['WNT5a'], ['WNT11']]","[0.0, 0.0]",3.23305
./input/networks/large11SCC/29230182.bnet,!CDC42,[],NA,3.27097
./input/networks/large11SCC/29230182.bnet,Axin2,[],NA,3.28196
./input/networks/large11SCC/29230182.bnet,!Axin2,[],NA,3.25183
./input/networks/large11SCC/29230182.bnet,CyclinD1,[],NA,3.29132
./input/networks/large11SCC/29230182.bnet,!CyclinD1,[],NA,3.25604
./input/networks/large11SCC/29230182.bnet,PDGFB,[],NA,3.27348
./input/networks/large11SCC/29230182.bnet,!PDGFB,[],NA,3.29707
./input/networks/large11SCC/29237040.bnet,CCA,[],NA,0.3853
./input/networks/large11SCC/29237040.bnet,!CCA,[],NA,0.40163
./input/networks/large11SCC/29237040.bnet,Apoptosis,[],NA,0.40259
./input/networks/large11SCC/29237040.bnet,!Apoptosis,[['!DNAdamage']],[0.0],0.43482
./input/networks/large11SCC/29237040.bnet,Metastasis,[],NA,0.40181
./input/networks/large11SCC/29237040.bnet,!Metastasis,"[['miRNA'], ['p53'], ['!ECMicroenv']]","[0.0, 0.0, 0.0]",0.41811
./input/networks/large11SCC/29237040.bnet,miRNA,[],NA,0.41955
./input/networks/large11SCC/29237040.bnet,!miRNA,[['!DNAdamage']],[0.0],0.42133
./input/networks/large11SCC/29378814.bnet,Smad7,[],NA,0.74964
./input/networks/large11SCC/29378814.bnet,!Smad7,[['!SignalBMP']],[0.0],0.75419
./input/networks/large11SCC/29378814.bnet,Fgfr2,[],NA,0.74768
./input/networks/large11SCC/29378814.bnet,!Fgfr2,[],NA,0.77229
./input/networks/large11SCC/29378814.bnet,BMP4,"[['SignalBMP'], ['SignalWNT'], ['SignalERK'], ['SignalLIF']]","[0.0, 0.0, 0.0, 0.0]",0.7753
./input/networks/large11SCC/29378814.bnet,!BMP4,[],NA,0.74769
./input/networks/large11SCC/29378814.bnet,Rex1,[],NA,0.76291
./input/networks/large11SCC/29378814.bnet,!Rex1,[],NA,0.75731
./input/networks/large11SCC/29596489.bnet,TCF,[['Wnt']],[0.0],0.4345
./input/networks/large11SCC/29596489.bnet,!TCF,[],NA,0.44377
./input/networks/large11SCC/29596489.bnet,GSK3beta,[],NA,0.47175
./input/networks/large11SCC/29596489.bnet,!GSK3beta,[['Wnt']],[0.0],0.49113
./input/networks/large11SCC/29596489.bnet,mTORC2,[],NA,0.48862
./input/networks/large11SCC/29596489.bnet,!mTORC2,"[['Wnt'], ['!IGF']]","[0.0, 0.0]",0.47648
./input/networks/large11SCC/29596489.bnet,JNK,[['Wnt']],[0.0],0.46275
./input/networks/large11SCC/29596489.bnet,!JNK,[],NA,0.47287
./input/networks/large11SCC/29632237.bnet,Viacel,[['0']],NA,0.01001
./input/networks/large11SCC/29632237.bnet,!Viacel,[['1']],[0.0],0.00996
./input/networks/large11SCC/29632237.bnet,PIP3,[['0']],NA,0.01213
./input/networks/large11SCC/29632237.bnet,!PIP3,"[['!IL6'], ['IL6'], ['!gp130'], ['gp130'], ['!RIP'], ['RIP'], ['!NIK'], ['NIK'], ['!JAK1'], ['JAK1'], ['JAK2'], ['!IKK'], ['IKK'], ['!pIKB'], ['!pNFkB'], ['pNFkB'], ['FLIP'], ['!Prot'], ['Prot'], ['!BclxL'], ['BclxL'], ['!Bcl2'], ['Bcl2'], ['!CYCD'], ['CYCD'], ['!CYCE'], ['CYCE'], ['!MDM'], ['MDM'], ['!MYC'], ['MYC'], ['!STAT3'], ['STAT3'], ['!pSTAT3'], ['pSTAT3'], ['!AKT'], ['AKT'], ['!PI3K'], ['!PIP3'], ['PIP3'], ['!pRB'], ['!CIAP'], ['CIAP'], ['!RAS'], ['RAS'], ['!RAF'], ['!MEK1'], ['MEK1'], ['MEKK'], ['!MAPK'], ['MAPK'], ['!ERK'], ['ERK'], ['!CDK2'], ['CDK2'], ['!CDK4'], ['CDK4'], ['CDK6'], ['!Proliferation'], ['Proliferation'], ['!DEPTOR'], ['DEPTOR'], ['!mTORC2'], ['mTORC2'], ['SGK1'], ['!mTORC1'], ['mTORC1'], ['!P70S6K'], ['P70S6K'], ['IRS'], ['!Rheb'], ['Rheb'], ['!P90RSK'], ['!Cdc25BC'], ['Cdc25BC'], ['!Cdc25A'], ['!CDK1'], ['CDK1'], ['!CYCB'], ['CYCB'], ['!cMAF'], ['cMAF'], ['!IRF4'], ['IRF4'], ['!Bcl6'], ['!Viacel'], ['!PRAS40'], ['PRAS40'], ['!TSC'], ['TSC'], ['!GSK3b'], ['GSK3b'], ['!ATR'], ['ATR'], ['!Chk1'], ['!Chk2'], ['Chk2'], ['ROS'], ['!MnSOD2'], ['MnSOD2'], ['!BLIMP1'], ['BLIMP1'], ['!FasL'], ['FasL'], ['!FasR'], ['FasR'], ['!BAD'], ['BAD'], ['!TRAF3'], ['TRAF3'], ['!PTEN'], ['PTEN'], ['!p27'], ['p27'], ['!p21'], ['p21'], ['RAC'], ['!MEKK2'], ['MEKK2'], ['!MKK4'], ['MKK4'], ['JNK'], ['!DNAdam'], ['DNAdam'], ['!ATM'], ['ATM'], ['!DNAPK'], ['DNAPK'], ['!p53'], ['p53'], ['!cJun'], ['cJun'], ['BAX'], ['BID'], ['Cas8'], ['!MITO'], ['MITO'], ['!Smac'], ['Smac'], ['!Cytc'], ['Cytc'], ['Cas9'], ['Cas3'], ['!CLPARP'], ['CLPARP'], ['!STRESS'], ['STRESS'], ['!Apo'], ['Apo'], ['!Bort'], ['Bort'], ['!TNFa'], ['TNFa'], ['!TNFaR'], ['TNFaR'], ['!CAS3'], ['!IGF1'], ['!IGF1R'], ['IGF1R'], ['!Fas']]","[0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.97777
./input/networks/large11SCC/29632237.bnet,CYCB,[['0']],NA,0.01142
./input/networks/large11SCC/29632237.bnet,!CYCB,[['1']],[0.0],0.00988
./input/networks/large11SCC/29632237.bnet,CDK2,[['0']],NA,0.0141
./input/networks/large11SCC/29632237.bnet,!CDK2,[['1']],[0.001],0.0142
./input/networks/large11SCC/30024932.bnet,G2_M_Arrest,[],NA,0.4227
./input/networks/large11SCC/30024932.bnet,!G2_M_Arrest,[['!IR']],[0.0],0.43276
./input/networks/large11SCC/30024932.bnet,Proliferation,[['!IR']],[0.0],0.45185
./input/networks/large11SCC/30024932.bnet,!Proliferation,[['IR']],[0.0],0.41845
./input/networks/large11SCC/30024932.bnet,G2_M_Apoptosis,[],NA,0.42772
./input/networks/large11SCC/30024932.bnet,!G2_M_Apoptosis,[['!IR']],[0.0],0.43386
./input/networks/large11SCC/30024932.bnet,RB,[],NA,0.4322
./input/networks/large11SCC/30024932.bnet,!RB,[['!IR']],[0.0],0.41468
./input/networks/large11SCC/30038409.bnet,HAND1,[['0']],NA,0.0098
./input/networks/large11SCC/30038409.bnet,!HAND1,[['1']],[0.0],0.0116
./input/networks/large11SCC/30038409.bnet,SALL4,[],NA,0.90115
./input/networks/large11SCC/30038409.bnet,!SALL4,[],NA,0.8679
./input/networks/large11SCC/30038409.bnet,CDK6,[],NA,0.8565
./input/networks/large11SCC/30038409.bnet,!CDK6,[],NA,0.82254
./input/networks/large11SCC/30038409.bnet,ZFHX3,[],NA,0.83466
./input/networks/large11SCC/30038409.bnet,!ZFHX3,[],NA,0.89266
./input/networks/large11SCC/30518777.bnet,KAT1,[],NA,1.18108
./input/networks/large11SCC/30518777.bnet,!KAT1,[['ABA']],[0.0],1.1511
./input/networks/large11SCC/30518777.bnet,CLOSURE,[],NA,1.14579
./input/networks/large11SCC/30518777.bnet,!CLOSURE,[['!ABA']],[0.0],1.16467
./input/networks/large11SCC/30518777.bnet,GTG,[['0']],NA,0.00991
./input/networks/large11SCC/30518777.bnet,!GTG,[['1']],[0.0],0.00853
./input/networks/large11SCC/30518777.bnet,ROP11,[['ERA1']],[0.0],1.09689
./input/networks/large11SCC/30518777.bnet,!ROP11,[['!ERA1']],[0.0],1.09651
./input/networks/large11SCC/30953496_as_per_authors.bnet,GLUT4,[],NA,1.37371
./input/networks/large11SCC/30953496_as_per_authors.bnet,!GLUT4,[],NA,1.44346
./input/networks/large11SCC/30953496_as_per_authors.bnet,p38,[['1']],[0.0],0.01021
./input/networks/large11SCC/30953496_as_per_authors.bnet,!p38,[['0']],NA,0.00942
./input/networks/large11SCC/30953496_as_per_authors.bnet,Apoptosis,[['1']],[0.0],0.00926
./input/networks/large11SCC/30953496_as_per_authors.bnet,!Apoptosis,[['0']],NA,0.01168
./input/networks/large11SCC/30953496_as_per_authors.bnet,GS,[],NA,1.41328
./input/networks/large11SCC/30953496_as_per_authors.bnet,!GS,[],NA,1.41933
./input/networks/large11SCC/31130988.bnet,NHEJ,[['0']],NA,0.01232
./input/networks/large11SCC/31130988.bnet,!NHEJ,[['1']],[0.0],0.00993
./input/networks/large11SCC/31130988.bnet,PP2A_B55,[['0']],NA,0.01086
./input/networks/large11SCC/31130988.bnet,!PP2A_B55,[['1']],[0.0],0.01076
./input/networks/large11SCC/31130988.bnet,R_DSB,[],NA,0.57737
./input/networks/large11SCC/31130988.bnet,!R_DSB,[],NA,0.54068
./input/networks/large11SCC/31130988.bnet,NUC2,[['0']],NA,0.01105
./input/networks/large11SCC/31130988.bnet,!NUC2,[['1']],[0.0],0.01046
./input/networks/large11SCC/31949240.bnet,Fibrosis,[],NA,0.48892
./input/networks/large11SCC/31949240.bnet,!Fibrosis,[['Endothelin_A']],[0.0],0.49504
./input/networks/large11SCC/31949240.bnet,NO_availability,"[['Simvastatin'], ['Anti_oxidant_administration_Vitamins_C_and_E'], ['VEGF_administration']]","[0.0, 0.0, 0.0]",0.5021
./input/networks/large11SCC/31949240.bnet,!NO_availability,[],NA,0.47227
./input/networks/large11SCC/31949240.bnet,TGF_beta,[],NA,0.48173
./input/networks/large11SCC/31949240.bnet,!TGF_beta,[],NA,0.4846
./input/networks/large11SCC/31949240.bnet,Inflammation,[],NA,0.48594
./input/networks/large11SCC/31949240.bnet,!Inflammation,[],NA,0.49065
./input/networks/large11SCC/32054948.bnet,SIPS,[],NA,0.53529
./input/networks/large11SCC/32054948.bnet,!SIPS,[],NA,0.55571
./input/networks/large11SCC/32054948.bnet,Apoptosis,[],NA,0.55654
./input/networks/large11SCC/32054948.bnet,!Apoptosis,[['!DNA_damage']],[0.0],0.55122
./input/networks/large11SCC/32054948.bnet,Proliferation,[],NA,0.54449
./input/networks/large11SCC/32054948.bnet,!Proliferation,"[['ATM'], ['miR_34a'], ['p53'], ['DNA_damage']]","[0.0, 0.0, 0.0, 0.0]",0.57566
./input/networks/large11SCC/32054948.bnet,p53_K,[],NA,0.57806
./input/networks/large11SCC/32054948.bnet,!p53_K,[],NA,0.55034
./input/networks/large11SCC/35752283.bnet,Prop,[],NA,1.37716
./input/networks/large11SCC/35752283.bnet,!Prop,[],NA,1.41847
./input/networks/large11SCC/35752283.bnet,Migs,[],NA,1.37212
