Network,Target,Controllers,Errors,Minutes
./input/networks/large11SCC/25063553_OR_OR.bnet,pfk2,[],NA,1.40566
./input/networks/large11SCC/25063553_OR_OR.bnet,!pfk2,[['!x5p']],[0.0],0.02211
./input/networks/large11SCC/25063553_OR_OR.bnet,lgk,"[['ins', '!basal_act'], ['basal_act', '!gcg']]","[0.03500000000000003, 0.0]",1.37715
./input/networks/large11SCC/25063553_OR_OR.bnet,!lgk,[],NA,1.38392
./input/networks/large11SCC/25063553_OR_OR.bnet,pepck_c,[],NA,1.33939
./input/networks/large11SCC/25063553_OR_OR.bnet,!pepck_c,"[['ins', '!basal_act'], ['!ins', '!gcg']]","[0.017625, 0.0]",1.38811
./input/networks/large11SCC/25063553_OR_OR.bnet,fbp2,[],NA,1.37918
./input/networks/large11SCC/25063553_OR_OR.bnet,!fbp2,"[['x5p'], ['!gcg']]","[0.0, 0.0]",0.01867
./input/networks/large11SCC/25189528.bnet,NOTCH,[['1']],[0.0],0.00218
./input/networks/large11SCC/25189528.bnet,!NOTCH,[['0']],NA,0.00311
./input/networks/large11SCC/25189528.bnet,cMet,[['1']],[0.0],0.00225
./input/networks/large11SCC/25189528.bnet,!cMet,[['0']],NA,0.00311
./input/networks/large11SCC/25189528.bnet,EGFR,[['EGF']],[0.0],0.01586
./input/networks/large11SCC/25189528.bnet,!EGFR,[['!EGF']],[0.0],0.01634
./input/networks/large11SCC/25189528.bnet,SNAI2,[['1']],[0.0],0.00259
./input/networks/large11SCC/25189528.bnet,!SNAI2,[['0']],NA,0.00381
./input/networks/large11SCC/25780058.bnet,ROCK,[],NA,0.38646
./input/networks/large11SCC/25780058.bnet,!ROCK,[['!EGF']],[0.083],0.01432
./input/networks/large11SCC/25780058.bnet,PTP_EGFR,[],NA,0.40009
./input/networks/large11SCC/25780058.bnet,!PTP_EGFR,[['!EGF']],[0.0],0.01433
./input/networks/large11SCC/25780058.bnet,Raf,[],NA,0.37716
./input/networks/large11SCC/25780058.bnet,!Raf,[['!EGF']],[0.0],0.01463
./input/networks/large11SCC/25780058.bnet,p190RhoGEF,[],NA,0.35465
./input/networks/large11SCC/25780058.bnet,!p190RhoGEF,[['!EGF']],[0.077],0.01347
./input/networks/large11SCC/25967891.bnet,FUL,[['1']],[0.259],0.00245
./input/networks/large11SCC/25967891.bnet,!FUL,[['0']],NA,0.00213
./input/networks/large11SCC/25967891.bnet,TFL1,[['0']],NA,0.00255
./input/networks/large11SCC/25967891.bnet,!TFL1,[['1']],[0.06],0.00207
./input/networks/large11SCC/25967891.bnet,FT,[['1']],[0.051000000000000045],0.00257
./input/networks/large11SCC/25967891.bnet,!FT,[['0']],NA,0.00219
./input/networks/large11SCC/25967891.bnet,AP2,[['1']],[0.05700000000000005],0.00223
./input/networks/large11SCC/25967891.bnet,!AP2,[['0']],NA,0.00244
./input/networks/large11SCC/25980672.bnet,Bcl_2_K,[['!UVB']],[0.0],0.06063
./input/networks/large11SCC/25980672.bnet,!Bcl_2_K,[],NA,3.53619
./input/networks/large11SCC/25980672.bnet,Bcl_2_M,[],NA,3.51598
./input/networks/large11SCC/25980672.bnet,!Bcl_2_M,[['!UVB']],[0.0],0.05418
./input/networks/large11SCC/25980672.bnet,JNK_K,[],NA,3.5307
./input/networks/large11SCC/25980672.bnet,!JNK_K,[['!UVB']],[0.0],0.05588
./input/networks/large11SCC/25980672.bnet,EGFR_K,[],NA,3.49991
./input/networks/large11SCC/25980672.bnet,!EGFR_K,[['!UVB']],[0.0],0.05689
./input/networks/large11SCC/26564978.bnet,P15,[['1']],[0.0],0.00679
./input/networks/large11SCC/26564978.bnet,!P15,[['0']],NA,0.00772
./input/networks/large11SCC/26564978.bnet,CDK_4,[['1']],[0.0],0.00681
./input/networks/large11SCC/26564978.bnet,!CDK_4,[['0']],NA,0.00854
./input/networks/large11SCC/26564978.bnet,P53,[['!MKP']],[0.0],0.1045
./input/networks/large11SCC/26564978.bnet,!P53,[['MKP']],[1.0],0.10581
./input/networks/large11SCC/26564978.bnet,STAT3,[['1']],[0.0],0.00684
./input/networks/large11SCC/26564978.bnet,!STAT3,[['0']],NA,0.00772
./input/networks/large11SCC/26660865.bnet,IL6_DELTA4_T,[['!FACTOR14']],[0.0],1.15612
./input/networks/large11SCC/26660865.bnet,!IL6_DELTA4_T,[],NA,1.1512
./input/networks/large11SCC/26660865.bnet,CYCLIN_E_T,[['1']],[0.0],0.01813
./input/networks/large11SCC/26660865.bnet,!CYCLIN_E_T,[['0']],NA,0.02032
./input/networks/large11SCC/26660865.bnet,STAT1_T,[['1']],[0.0],0.01843
./input/networks/large11SCC/26660865.bnet,!STAT1_T,[['0']],NA,0.01967
./input/networks/large11SCC/26660865.bnet,PDGF_T,"[['!FACTOR2'], ['!FACTOR1']]","[0.0, 0.0]",1.14617
./input/networks/large11SCC/26660865.bnet,!PDGF_T,[],NA,1.16236
./input/networks/large11SCC/27138333.bnet,P90rsk,[['Pdk1']],[0.0],0.00909
./input/networks/large11SCC/27138333.bnet,!P90rsk,[['!Pdk1']],[0.0],0.00816
./input/networks/large11SCC/27138333.bnet,Rap1a,"[['EGF', '!p90rsk']]",[0.0],0.36855
./input/networks/large11SCC/27138333.bnet,!Rap1a,"[['!EGF'], ['p90rsk']]","[0.0, 0.0]",0.00782
./input/networks/large11SCC/27138333.bnet,Pip3,[],NA,0.38691
./input/networks/large11SCC/27138333.bnet,!Pip3,"[['!EGF'], ['Ship2'], ['!Pip2'], ['Pten']]","[0.107997, 0.0, 0.0, 0.0]",0.00911
./input/networks/large11SCC/27138333.bnet,RalbP1,[['Rap1A']],[0.0],0.00839
./input/networks/large11SCC/27138333.bnet,!RalbP1,[['!Rap1A']],[0.0],0.01074
./input/networks/large11SCC/27464342_curated_model.bnet,p90Rsk_il,[['IRS1_2']],[0.0],0.05547
./input/networks/large11SCC/27464342_curated_model.bnet,!p90Rsk_il,[],NA,0.0565
./input/networks/large11SCC/27464342_curated_model.bnet,IL6_syn,[['0']],NA,0.00305
./input/networks/large11SCC/27464342_curated_model.bnet,!IL6_syn,[['1']],[0.010913],0.00287
./input/networks/large11SCC/27464342_curated_model.bnet,Ccl5_Stat1,[],NA,0.05879
./input/networks/large11SCC/27464342_curated_model.bnet,!Ccl5_Stat1,"[['!hk'], ['!LPS'], ['!hk_medium']]","[0.0, 0.0, 0.018508000000000004]",0.05628
./input/networks/large11SCC/27464342_curated_model.bnet,PKC,[['IRS1_2']],[0.0],0.05226
./input/networks/large11SCC/27464342_curated_model.bnet,!PKC,[],NA,0.0543
./input/networks/large11SCC/27613445.bnet,G1_S,[['0']],NA,0.00134
./input/networks/large11SCC/27613445.bnet,!G1_S,[['1']],[0.001],0.00143
./input/networks/large11SCC/27613445.bnet,Senescence,[],NA,0.85185
./input/networks/large11SCC/27613445.bnet,!Senescence,[],NA,0.8616
./input/networks/large11SCC/27613445.bnet,IRS_PIK3CA,[['Insulin']],[0.0],0.03252
./input/networks/large11SCC/27613445.bnet,!IRS_PIK3CA,[['!Insulin']],[0.0],0.03202
./input/networks/large11SCC/27613445.bnet,p21,[],NA,0.86404
./input/networks/large11SCC/27613445.bnet,!p21,[],NA,0.87986
./input/networks/large11SCC/28187161.bnet,HB8,[],NA,0.616
./input/networks/large11SCC/28187161.bnet,!HB8,[['!BR']],[0.0],0.02036
./input/networks/large11SCC/28187161.bnet,WOX4,[],NA,0.61447
./input/networks/large11SCC/28187161.bnet,!WOX4,"[['!ETHL', '!TDIF']]",[0.0],0.6005
./input/networks/large11SCC/28187161.bnet,DELLA,"[['!GA', '!IAA0']]",[0.0],0.59109
./input/networks/large11SCC/28187161.bnet,!DELLA,[['GA']],[0.0],0.01699
./input/networks/large11SCC/28187161.bnet,BZR1,[],NA,0.61677
./input/networks/large11SCC/28187161.bnet,!BZR1,[['!BR']],[0.0],0.01732
./input/networks/large11SCC/28381275.bnet,CyclinE,[],NA,0.33516
./input/networks/large11SCC/28381275.bnet,!CyclinE,[['DNAdamage']],[0.0],0.01331
./input/networks/large11SCC/28381275.bnet,Wnt,[],NA,0.32478
./input/networks/large11SCC/28381275.bnet,!Wnt,"[['!EGF', 'DNAdamage']]",[0.0],0.33743
./input/networks/large11SCC/28381275.bnet,ERK,[],NA,0.33029
./input/networks/large11SCC/28381275.bnet,!ERK,[['!EGF']],[0.0],0.01174
./input/networks/large11SCC/28381275.bnet,BRCA1,[],NA,0.31605
./input/networks/large11SCC/28381275.bnet,!BRCA1,[['DNAdamage']],[0.0],0.0128
./input/networks/large11SCC/28426669_ARF10_greater_ARF5.bnet,MGP,[['0']],NA,0.00144
./input/networks/large11SCC/28426669_ARF10_greater_ARF5.bnet,!MGP,[['1']],[0.037],0.00163
./input/networks/large11SCC/28426669_ARF10_greater_ARF5.bnet,CLE40,"[['!SCR', '!SHR'], ['!SHR', '!JKD']]","[0.0, 0.0]",0.71663
./input/networks/large11SCC/28426669_ARF10_greater_ARF5.bnet,!CLE40,[['SHR']],[0.0],0.04984
./input/networks/large11SCC/28426669_ARF10_greater_ARF5.bnet,MIR166,"[['MIR166', '!PHB']]",[0.0],0.6893
./input/networks/large11SCC/28426669_ARF10_greater_ARF5.bnet,!MIR166,[],NA,0.69068
./input/networks/large11SCC/28426669_ARF10_greater_ARF5.bnet,PHB,[],NA,0.73496
./input/networks/large11SCC/28426669_ARF10_greater_ARF5.bnet,!PHB,"[['MIR166', '!PHB']]",[0.0],0.72147
./input/networks/large11SCC/28455685.bnet,S6K1,[['1']],[0.0],0.0002
./input/networks/large11SCC/28455685.bnet,!S6K1,[['0']],NA,0.00029
./input/networks/large11SCC/28455685.bnet,Erk1_2,[],NA,0.06384
./input/networks/large11SCC/28455685.bnet,!Erk1_2,"[['!EGFR'], ['EGFR']]","[0.0, 0.0]",0.00384
./input/networks/large11SCC/28455685.bnet,mTORC1,[['1']],[0.0],0.00021
./input/networks/large11SCC/28455685.bnet,!mTORC1,[['0']],NA,0.00026
./input/networks/large11SCC/28455685.bnet,PIP3,"[['EGFR', '!PTEN']]",[0.0],0.05742
./input/networks/large11SCC/28455685.bnet,!PIP3,"[['!EGFR'], ['PTEN']]","[0.0, 0.0]",0.00326
./input/networks/large11SCC/29186334.bnet,mmcp6,[['1']],[0.132],0.00161
./input/networks/large11SCC/29186334.bnet,!mmcp6,[['0']],NA,0.00149
./input/networks/large11SCC/29186334.bnet,ccr3,[['0']],NA,0.00142
./input/networks/large11SCC/29186334.bnet,!ccr3,[['1']],[0.053],0.0015
./input/networks/large11SCC/29186334.bnet,mccpa,[['1']],[0.14700000000000002],0.00219
./input/networks/large11SCC/29186334.bnet,!mccpa,[['0']],NA,0.00119
./input/networks/large11SCC/29186334.bnet,fceRIb,[['gata1']],[0.0],0.00642
./input/networks/large11SCC/29186334.bnet,!fceRIb,[['!gata1']],[0.0],0.00552
./input/networks/large11SCC/29230182.bnet,CDC42,"[['WNT5a'], ['WNT11']]","[0.0, 0.0]",0.04468
./input/networks/large11SCC/29230182.bnet,!CDC42,[],NA,0.05399
./input/networks/large11SCC/29230182.bnet,Axin2,[],NA,0.04573
./input/networks/large11SCC/29230182.bnet,!Axin2,"[['BTrCP'], ['!gSecretase'], ['!ADAM10'], ['!DLL4p'], ['JAGp']]","[0.148, 0.116, 0.115, 0.108, 0.159]",0.0476
./input/networks/large11SCC/29230182.bnet,CyclinD1,[],NA,0.05333
./input/networks/large11SCC/29230182.bnet,!CyclinD1,"[['!WNT5a'], ['BTrCP'], ['!gSecretase'], ['!ADAM10'], ['!DLL4p'], ['JAGp']]","[0.092, 0.149, 0.119, 0.136, 0.105, 0.135]",0.05127
./input/networks/large11SCC/29230182.bnet,PDGFB,[],NA,0.05043
./input/networks/large11SCC/29230182.bnet,!PDGFB,[],NA,0.048
./input/networks/large11SCC/29237040.bnet,CCA,"[['!miRNA'], ['!p53'], ['EMTreg'], ['ECMicroenv'], ['!DNAdamage']]","[0.30522000000000005, 0.2955509999999999, 0.329284, 0.446256, 0.571839]",0.01498
./input/networks/large11SCC/29237040.bnet,!CCA,[],NA,0.24287
./input/networks/large11SCC/29237040.bnet,Apoptosis,[],NA,0.23019
./input/networks/large11SCC/29237040.bnet,!Apoptosis,"[['!miRNA'], ['!p53'], ['EMTreg'], ['ECMicroenv'], ['!DNAdamage']]","[0.2335, 0.2245, 0.269, 0.208, 0.0]",0.0157
./input/networks/large11SCC/29237040.bnet,Metastasis,[['0']],NA,0.00541
./input/networks/large11SCC/29237040.bnet,!Metastasis,[['1']],[0.107],0.00512
./input/networks/large11SCC/29237040.bnet,miRNA,[],NA,0.21953
./input/networks/large11SCC/29237040.bnet,!miRNA,"[['!miRNA'], ['!p53'], ['EMTreg'], ['ECMicroenv'], ['!DNAdamage']]","[0.1595, 0.1625, 0.1835, 0.2265, 0.0]",0.01724
./input/networks/large11SCC/29378814.bnet,Smad7,[],NA,0.41106
./input/networks/large11SCC/29378814.bnet,!Smad7,"[['!SignalBMP', 'SignalWNT'], ['!SignalBMP', 'SignalLIF'], ['SignalWNT', 'SignalLIF'], ['SignalLIF', '!SignalPI3K']]","[0.0, 0.0, 0.0345, 0.006]",0.40679
./input/networks/large11SCC/29378814.bnet,Fgfr2,[],NA,0.39661
./input/networks/large11SCC/29378814.bnet,!Fgfr2,[['SignalWNT']],[0.055],0.0156
./input/networks/large11SCC/29378814.bnet,BMP4,[['SignalBMP']],[0.0],0.0154
./input/networks/large11SCC/29378814.bnet,!BMP4,[],NA,0.4131
./input/networks/large11SCC/29378814.bnet,Rex1,"[['!SignalBMP', '!SignalERK'], ['SignalWNT', 'SignalLIF']]","[0.11599999999999999, 0.257]",0.38722
./input/networks/large11SCC/29378814.bnet,!Rex1,"[['!SignalBMP', 'SignalERK']]",[0.1505],0.4036
./input/networks/large11SCC/29596489.bnet,TCF,[['Wnt']],[0.0],0.00945
./input/networks/large11SCC/29596489.bnet,!TCF,[],NA,0.21095
./input/networks/large11SCC/29596489.bnet,GSK3beta,"[['!Wnt', '!IGF']]",[0.0],0.21115
./input/networks/large11SCC/29596489.bnet,!GSK3beta,[['Wnt']],[0.0],0.00877
./input/networks/large11SCC/29596489.bnet,mTORC2,[],NA,0.20791
./input/networks/large11SCC/29596489.bnet,!mTORC2,[['Wnt']],[0.0],0.00905
./input/networks/large11SCC/29596489.bnet,JNK,"[['Wnt'], ['IGF']]","[0.0, 0.08895399999999998]",0.00972
./input/networks/large11SCC/29596489.bnet,!JNK,"[['!Wnt', '!IGF']]",[0.0],0.21344
./input/networks/large11SCC/29632237.bnet,Viacel,[['0']],NA,0.00529
./input/networks/large11SCC/29632237.bnet,!Viacel,[['1']],[0.0],0.00454
./input/networks/large11SCC/29632237.bnet,PIP3,[['0']],NA,0.00452
./input/networks/large11SCC/29632237.bnet,!PIP3,[['1']],[0.0],0.00421
./input/networks/large11SCC/29632237.bnet,CYCB,[['0']],NA,0.00459
./input/networks/large11SCC/29632237.bnet,!CYCB,[['1']],[0.0],0.00361
./input/networks/large11SCC/29632237.bnet,CDK2,[['0']],NA,0.00496
./input/networks/large11SCC/29632237.bnet,!CDK2,[['1']],[0.0],0.00383
./input/networks/large11SCC/30024932.bnet,G2_M_Arrest,[],NA,0.16707
./input/networks/large11SCC/30024932.bnet,!G2_M_Arrest,[['!IR']],[0.0],0.00763
./input/networks/large11SCC/30024932.bnet,Proliferation,[['!IR']],[0.0],0.00693
./input/networks/large11SCC/30024932.bnet,!Proliferation,[['IR']],[0.0],0.00707
./input/networks/large11SCC/30024932.bnet,G2_M_Apoptosis,[],NA,0.17241
./input/networks/large11SCC/30024932.bnet,!G2_M_Apoptosis,[['!IR']],[0.0],0.00738
./input/networks/large11SCC/30024932.bnet,RB,[],NA,0.17765
./input/networks/large11SCC/30024932.bnet,!RB,[['!IR']],[0.0],0.00684
./input/networks/large11SCC/30038409.bnet,HAND1,[['0']],NA,0.00142
./input/networks/large11SCC/30038409.bnet,!HAND1,[['1']],[0.0],0.00131
./input/networks/large11SCC/30038409.bnet,SALL4,[['0']],NA,0.00176
./input/networks/large11SCC/30038409.bnet,!SALL4,[['1']],[0.8170239999999999],0.00122
./input/networks/large11SCC/30038409.bnet,CDK6,[['0']],NA,0.0014
./input/networks/large11SCC/30038409.bnet,!CDK6,[['1']],[0.195],0.0012
./input/networks/large11SCC/30038409.bnet,ZFHX3,[['1']],[0.803696],0.00147
./input/networks/large11SCC/30038409.bnet,!ZFHX3,[['0']],NA,0.00121
./input/networks/large11SCC/30518777.bnet,KAT1,[['0']],NA,0.00399
./input/networks/large11SCC/30518777.bnet,!KAT1,[['1']],[0.14440000000000003],0.00314
./input/networks/large11SCC/30518777.bnet,CLOSURE,"[['ABA', 'MRP5'], ['ABA', '!ERA1'], ['ABA', '!ABH1']]","[0.0, 0.0, 0.0]",1.807
./input/networks/large11SCC/30518777.bnet,!CLOSURE,[['!ABA']],[0.0],0.03374
./input/networks/large11SCC/30518777.bnet,GTG,[['0']],NA,0.00332
./input/networks/large11SCC/30518777.bnet,!GTG,[['1']],[0.0],0.00306
./input/networks/large11SCC/30518777.bnet,ROP11,[['ERA1']],[0.0],0.03283
./input/networks/large11SCC/30518777.bnet,!ROP11,[['!ERA1']],[0.0],0.03178
./input/networks/large11SCC/30953496_as_per_authors.bnet,GLUT4,[],NA,15.95412
./input/networks/large11SCC/30953496_as_per_authors.bnet,!GLUT4,[],NA,15.62988
./input/networks/large11SCC/30953496_as_per_authors.bnet,p38,[['1']],[0.0],0.00213
./input/networks/large11SCC/30953496_as_per_authors.bnet,!p38,[['0']],NA,0.00267
./input/networks/large11SCC/30953496_as_per_authors.bnet,Apoptosis,[['1']],[0.0],0.00208
./input/networks/large11SCC/30953496_as_per_authors.bnet,!Apoptosis,[['0']],NA,0.00259
./input/networks/large11SCC/30953496_as_per_authors.bnet,GS,[],NA,15.57566
./input/networks/large11SCC/30953496_as_per_authors.bnet,!GS,[],NA,16.01633
./input/networks/large11SCC/31130988.bnet,NHEJ,[['0']],NA,0.01026
./input/networks/large11SCC/31130988.bnet,!NHEJ,[['1']],[0.0],0.0065
./input/networks/large11SCC/31130988.bnet,PP2A_B55,[['0']],NA,0.01213
./input/networks/large11SCC/31130988.bnet,!PP2A_B55,[['1']],[0.0],0.00645
./input/networks/large11SCC/31130988.bnet,R_DSB,[],NA,0.36643
./input/networks/large11SCC/31130988.bnet,!R_DSB,"[['NUC1', 'HRR']]",[0.0],0.3831
./input/networks/large11SCC/31130988.bnet,NUC2,[],NA,0.37388
./input/networks/large11SCC/31130988.bnet,!NUC2,"[['!ICL'], ['FANCD2I'], ['NUC1'], ['NUC2'], ['DSB'], ['PARP_1'], ['!HRR'], ['!NHEJ'], ['CycB_CDK1']]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.01977
./input/networks/large11SCC/31949240.bnet,Fibrosis,"[['Renal_artery_stenosis', '!Endothelin_A'], ['!Endothelin_A', '!Anti_oxidant_administration_Vitamins_C_and_E']]","[0.0, 0.2611999999999999]",0.19773
./input/networks/large11SCC/31949240.bnet,!Fibrosis,"[['!Renal_artery_stenosis'], ['Endothelin_A']]","[0.1256, 0.0]",0.0074
./input/networks/large11SCC/31949240.bnet,NO_availability,"[['!Renal_artery_stenosis'], ['Endothelin_A'], ['Simvastatin'], ['Anti_oxidant_administration_Vitamins_C_and_E'], ['VEGF_administration']]","[0.09199999999999997, 0.08699999999999997, 0.0, 0.0, 0.0]",0.00841
./input/networks/large11SCC/31949240.bnet,!NO_availability,[],NA,0.1993
./input/networks/large11SCC/31949240.bnet,TGF_beta,"[['Renal_artery_stenosis', '!Endothelin_A'], ['!Endothelin_A', '!Anti_oxidant_administration_Vitamins_C_and_E']]","[0.0, 0.25359999999999994]",0.17467
./input/networks/large11SCC/31949240.bnet,!TGF_beta,"[['!Renal_artery_stenosis'], ['Endothelin_A']]","[0.10679999999999999, 0.0]",0.00909
./input/networks/large11SCC/31949240.bnet,Inflammation,"[['Renal_artery_stenosis', '!Endothelin_A'], ['!Endothelin_A', '!Anti_oxidant_administration_Vitamins_C_and_E']]","[0.0, 0.28400000000000003]",0.19368
./input/networks/large11SCC/31949240.bnet,!Inflammation,"[['!Renal_artery_stenosis'], ['Endothelin_A']]","[0.11939999999999999, 0.0]",0.00791
./input/networks/large11SCC/32054948.bnet,SIPS,[],NA,0.4299
./input/networks/large11SCC/32054948.bnet,!SIPS,[],NA,0.45798
./input/networks/large11SCC/32054948.bnet,Apoptosis,[],NA,0.45976
./input/networks/large11SCC/32054948.bnet,!Apoptosis,[],NA,0.42898
./input/networks/large11SCC/32054948.bnet,Proliferation,[['0']],NA,0.00203
./input/networks/large11SCC/32054948.bnet,!Proliferation,[['1']],[0.0035],0.00108
./input/networks/large11SCC/32054948.bnet,p53_K,[],NA,0.45203
./input/networks/large11SCC/32054948.bnet,!p53_K,[],NA,0.44619
./input/networks/large11SCC/35752283.bnet,Prop,[],NA,15.21589
./input/networks/large11SCC/35752283.bnet,!Prop,[['!HER2p']],[0.067434],0.22006
./input/networks/large11SCC/35752283.bnet,Migs,[],NA,15.37576
./input/networks/large11SCC/35752283.bnet,!Migs,"[['Thiazolidinedione', 'IFNgamma']]",[0.0],15.36222
./input/networks/large11SCC/35752283.bnet,Apos,[],NA,15.13093
./input/networks/large11SCC/35752283.bnet,!Apos,[],NA,15.22655
./input/networks/large11SCC/35752283.bnet,Autp,[],NA,14.97189
./input/networks/large11SCC/35752283.bnet,!Autp,[],NA,15.12004
./input/networks/large11SCC/Apoptosis Network_19422837.bnet,Apoptosis,[],NA,0.8757
./input/networks/large11SCC/Apoptosis Network_19422837.bnet,!Apoptosis,"[['!TNF'], ['TNF']]","[0.254, 0.257]",0.02323
./input/networks/large11SCC/Apoptosis Network_19422837.bnet,IKK,[],NA,0.87096
./input/networks/large11SCC/Apoptosis Network_19422837.bnet,!IKK,"[['!TNF', '!GF']]",[0.0],0.8764
./input/networks/large11SCC/Apoptosis Network_19422837.bnet,Cas12,[],NA,0.86255
./input/networks/large11SCC/Apoptosis Network_19422837.bnet,!Cas12,"[['!TNF'], ['TNF']]","[0.264, 0.012244999999999999]",0.02155
./input/networks/large11SCC/Apoptosis Network_19422837.bnet,NFkB,[],NA,0.87067
./input/networks/large11SCC/Apoptosis Network_19422837.bnet,!NFkB,[],NA,0.89842
./input/networks/large11SCC/Arabidopsis thaliana Cell Cycle_26340681.bnet,KRP1,[],NA,0.26472
./input/networks/large11SCC/Arabidopsis thaliana Cell Cycle_26340681.bnet,!KRP1,[],NA,0.26295
./input/networks/large11SCC/Arabidopsis thaliana Cell Cycle_26340681.bnet,E2Fb,[],NA,0.28037
./input/networks/large11SCC/Arabidopsis thaliana Cell Cycle_26340681.bnet,!E2Fb,[],NA,0.27043
./input/networks/large11SCC/Arabidopsis thaliana Cell Cycle_26340681.bnet,E2Fe,[],NA,0.25162
./input/networks/large11SCC/Arabidopsis thaliana Cell Cycle_26340681.bnet,!E2Fe,[],NA,0.76942
./input/networks/large11SCC/Arabidopsis thaliana Cell Cycle_26340681.bnet,CDKB1_1,[],NA,0.27691
./input/networks/large11SCC/Arabidopsis thaliana Cell Cycle_26340681.bnet,!CDKB1_1,[],NA,0.28498
./input/networks/large11SCC/Aurora Kinase A in Neuroblastoma_26616283.bnet,ENSA,[],NA,0.27433
./input/networks/large11SCC/Aurora Kinase A in Neuroblastoma_26616283.bnet,!ENSA,[],NA,0.26957
./input/networks/large11SCC/Aurora Kinase A in Neuroblastoma_26616283.bnet,CDK1CCNBComplex,[],NA,0.26419
./input/networks/large11SCC/Aurora Kinase A in Neuroblastoma_26616283.bnet,!CDK1CCNBComplex,[],NA,0.24646
./input/networks/large11SCC/Aurora Kinase A in Neuroblastoma_26616283.bnet,STMN,[['0']],NA,0.00099
./input/networks/large11SCC/Aurora Kinase A in Neuroblastoma_26616283.bnet,!STMN,[['1']],[0.209666],0.00096
./input/networks/large11SCC/Aurora Kinase A in Neuroblastoma_26616283.bnet,PP1,[['0']],NA,0.00144
./input/networks/large11SCC/Aurora Kinase A in Neuroblastoma_26616283.bnet,!PP1,[['1']],[0.177007],0.00149
